bundle	pathid	name	width	height	format	mips	streamed	bytes
weaponmodmaterials_assets_870_receiver_687fd0911adb9ff462dde0064ad32170.bundle	1756448476867827290	870_Receiver_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_870_receiver_687fd0911adb9ff462dde0064ad32170.bundle	2865914950017885400	870_Receiver_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_870_receiver_687fd0911adb9ff462dde0064ad32170.bundle	7036122699451930217	870_Receiver_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_receiverfde_9ffb5d9f4257297172fc35a1916138ff.bundle	-9067911974615433528	Remington 870 Combined_870_Receiver_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_receiverfde_9ffb5d9f4257297172fc35a1916138ff.bundle	1756448476867827290	870_Receiver_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_870_receiverfde_9ffb5d9f4257297172fc35a1916138ff.bundle	2865914950017885400	870_Receiver_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_870_sights1_f3bcd78b2051ffcda24fae6aa3c571a2.bundle	-8838752081806985398	870_Sights_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_870_sights1_f3bcd78b2051ffcda24fae6aa3c571a2.bundle	4715697174585974761	870_Sights_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_870_sights1_f3bcd78b2051ffcda24fae6aa3c571a2.bundle	5019857675995877478	Remington 870 Combined_870_Sights_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_sights1_f3bcd78b2051ffcda24fae6aa3c571a2.bundle	8636240427290262788	870_Sights_Emissive	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_sights_6a33243950999d49c5e68915b13992c1.bundle	-8838752081806985398	870_Sights_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_870_sights_6a33243950999d49c5e68915b13992c1.bundle	25687019097219118	870_Sights_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_sights_6a33243950999d49c5e68915b13992c1.bundle	4715697174585974761	870_Sights_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_870_sights_6a33243950999d49c5e68915b13992c1.bundle	8636240427290262788	870_Sights_Emissive	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_stock_11_96717d4de50bb80940798b7f048a561d.bundle	-7102075725801228592	Remington 870 Combined_870_Stock_1_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_stock_11_96717d4de50bb80940798b7f048a561d.bundle	2491295735436006721	870_Stock_1_MaskMap	1024	512	DXT5	11	1	699088
weaponmodmaterials_assets_870_stock_11_96717d4de50bb80940798b7f048a561d.bundle	8222368769102152277	870_Stock_1_Normal	2048	1024	DXT5	12	1	2796240
weaponmodmaterials_assets_870_stock_1_afca5c4b5984d7466efee39293a3cef7.bundle	-1094034833911877624	870_Stock_1_BaseMap	2048	1024	DXT1	12	1	1398120
weaponmodmaterials_assets_870_stock_1_afca5c4b5984d7466efee39293a3cef7.bundle	2491295735436006721	870_Stock_1_MaskMap	1024	512	DXT5	11	1	699088
weaponmodmaterials_assets_870_stock_1_afca5c4b5984d7466efee39293a3cef7.bundle	8222368769102152277	870_Stock_1_Normal	2048	1024	DXT5	12	1	2796240
weaponmodmaterials_assets_870_stock_21_aa4ff9ef6a6f333eadb3c95b7720a0f3.bundle	-1366776068136737908	870_Stock_2_MaskMap	1024	512	DXT5	11	1	699088
weaponmodmaterials_assets_870_stock_21_aa4ff9ef6a6f333eadb3c95b7720a0f3.bundle	-494267100720132883	Remington 870 Combined_870_Stock_2_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_stock_2_de6c5403f7262833573c82a5a992d049.bundle	-1366776068136737908	870_Stock_2_MaskMap	1024	512	DXT5	11	1	699088
weaponmodmaterials_assets_870_stock_2_de6c5403f7262833573c82a5a992d049.bundle	7599908539232972534	870_Stock_2_BaseMap	2048	1024	DXT1	12	1	1398120
weaponmodmaterials_assets_870_stock_31_586c528f381e402591c9bd666b70bfaf.bundle	-6814945682703871698	870_Stock_3_Normal	2048	1024	DXT5	12	1	2796240
weaponmodmaterials_assets_870_stock_31_586c528f381e402591c9bd666b70bfaf.bundle	553025055764000329	Remington 870 Combined_870_Stock_3_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_870_stock_31_586c528f381e402591c9bd666b70bfaf.bundle	2165921823910020857	870_Stock_3_MaskMap	1024	512	DXT5	11	1	699088
weaponmodmaterials_assets_870_stock_3_9e26f8455701189e1bd4eb7dd251289f.bundle	-6814945682703871698	870_Stock_3_Normal	2048	1024	DXT5	12	1	2796240
weaponmodmaterials_assets_870_stock_3_9e26f8455701189e1bd4eb7dd251289f.bundle	-538040329560850171	870_Stock_3_BaseMap	2048	1024	DXT1	12	1	1398120
weaponmodmaterials_assets_870_stock_3_9e26f8455701189e1bd4eb7dd251289f.bundle	2165921823910020857	870_Stock_3_MaskMap	1024	512	DXT5	11	1	699088
weaponmodmaterials_assets_919_bullet_315b2d6745285d97f993caafcf35de37.bundle	-5786257033676310488	919_Bullet_NormalOpenGL	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_919_bullet_315b2d6745285d97f993caafcf35de37.bundle	911225290376871103	919_Bullet_Colorredtracer	256	256	DXT1	9	1	43704
weaponmodmaterials_assets_919_bullet_315b2d6745285d97f993caafcf35de37.bundle	3595047050511381320	919_bullet_mask	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_919_case_3477cc959b1aa5f861813e607d837cbb.bundle	-5661991469422413405	919_case_mask	256	512	DXT5	10	1	174800
weaponmodmaterials_assets_919_case_3477cc959b1aa5f861813e607d837cbb.bundle	1537664138736086710	919_Case_Color	256	512	DXT1	10	1	87400
weaponmodmaterials_assets_919_case_3477cc959b1aa5f861813e607d837cbb.bundle	4505002516199613829	919_Case_NormalOpenGL	256	512	DXT5	10	1	174800
weaponmodmaterials_assets_9_51_f914234618511eabed6e01dafd2dbd37.bundle	-7640833039522684453	9_5_NormalOpenGL	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_9_51_f914234618511eabed6e01dafd2dbd37.bundle	-5292907368950682564	9_5_BaseColor_FDE	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_9_51_f914234618511eabed6e01dafd2dbd37.bundle	-4346928876951134550	9_5_MaskMap	4	4	DXT1	3	1	24
weaponmodmaterials_assets_9_51_f914234618511eabed6e01dafd2dbd37.bundle	4797396332095331875	9_5_Specular	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_9_52_6bda8fdb0018a43dc1772cb5bf0ec13a.bundle	-7640833039522684453	9_5_NormalOpenGL	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_9_52_6bda8fdb0018a43dc1772cb5bf0ec13a.bundle	-4346928876951134550	9_5_MaskMap	4	4	DXT1	3	1	24
weaponmodmaterials_assets_9_52_6bda8fdb0018a43dc1772cb5bf0ec13a.bundle	-21386482479742234	9_5_BaseColor_DRK_FDE	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_9_52_6bda8fdb0018a43dc1772cb5bf0ec13a.bundle	4797396332095331875	9_5_Specular	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_9_5_04b90c3905dc5c392ff1c23e912a61b4.bundle	-7640833039522684453	9_5_NormalOpenGL	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_9_5_04b90c3905dc5c392ff1c23e912a61b4.bundle	-4346928876951134550	9_5_MaskMap	4	4	DXT1	3	1	24
weaponmodmaterials_assets_9_5_04b90c3905dc5c392ff1c23e912a61b4.bundle	4797396332095331875	9_5_Specular	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_9_5_04b90c3905dc5c392ff1c23e912a61b4.bundle	8976994205494706645	9_5_BaseColor_BLK	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets__low_ddfa5b961fc789358e618f00fb1552cb.bundle	-9092715550303529116	_low_Metallic	2048	1024	DXT1	12	1	1398120
weaponmodmaterials_assets__low_ddfa5b961fc789358e618f00fb1552cb.bundle	-8650972485195499606	_low_BaseColor	2048	1024	DXT1	12	1	1398120
weaponmodmaterials_assets__low_ddfa5b961fc789358e618f00fb1552cb.bundle	-4404035113232242263	_low_Roughness	2048	1024	DXT1	12	1	1398120
weaponmodmaterials_assets__low_ddfa5b961fc789358e618f00fb1552cb.bundle	-4004999122976542718	_low_NormalOpenGL	2048	1024	DXT5	12	1	2796240
weaponmodmaterials_assets__low_ddfa5b961fc789358e618f00fb1552cb.bundle	8738875420873855008	_low_AO	2048	1024	DXT1	12	1	1398120
weaponmodmaterials_assets_acog1_236eb07a7d2caec47eb5bbe63873349a.bundle	-1287083754604618947	acog_Emissive	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acog1_236eb07a7d2caec47eb5bbe63873349a.bundle	-578246941642998813	acog_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acog1_236eb07a7d2caec47eb5bbe63873349a.bundle	3417994503640963773	acog_BaseColor	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acog1_236eb07a7d2caec47eb5bbe63873349a.bundle	5454292907157184424	acog_OcclusionRoughnessMetallic	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acog_0f597736b8fe5cd0c95cbfe70ba36209.bundle	-1287083754604618947	acog_Emissive	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acog_0f597736b8fe5cd0c95cbfe70ba36209.bundle	-578246941642998813	acog_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acog_0f597736b8fe5cd0c95cbfe70ba36209.bundle	5454292907157184424	acog_OcclusionRoughnessMetallic	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acog_0f597736b8fe5cd0c95cbfe70ba36209.bundle	7686400444182343963	acog_AlbedoTransparency	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acog_2x20_6727f17fac68ab79d6cab5095e1f8f47.bundle	-952738840131133590	ACOG_2X20_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acog_2x20_6727f17fac68ab79d6cab5095e1f8f47.bundle	2942664373472645510	ACOG_2X20_BaseColor	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acog_2x20_6727f17fac68ab79d6cab5095e1f8f47.bundle	3576637554818795708	ACOG_2X20_OcclusionRoughnessMetallic	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acog_mount_e37b7f228f6c7c6c246586a68d34a48a.bundle	-6978492353600020065	acog_mount_OcclusionRoughnessMetallic	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_acog_mount_e37b7f228f6c7c6c246586a68d34a48a.bundle	1506405650285208499	acog_mount_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_acog_mount_e37b7f228f6c7c6c246586a68d34a48a.bundle	4687252106460893488	acog_mount_AlbedoTransparency	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_acog_rearglass_7675353c7ee1470104f4fadf408e8a8a.bundle	7457786298038468464	Rear_Glass_Mask	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_acog_reticle_b99dc4f827ae96acc397f9889952f237.bundle	1117795372970179073	chevon@4x	2048	2048	DXT5	1	1	4194304
weaponmodmaterials_assets_acog_rmr_mount_c654cc2d6a64bca13883f0f43b1f1a29.bundle	-1018506893584550819	acog_rmr_mount_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_acog_rmr_mount_c654cc2d6a64bca13883f0f43b1f1a29.bundle	-909723281051091820	acog_rmr_mount_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acog_rmr_mount_c654cc2d6a64bca13883f0f43b1f1a29.bundle	7726093652707747172	acog_rmr_mount_OcclusionRoughnessMetallic	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_acogfiberglasscover_a587151e306a28f020e293b62a561e95.bundle	-1287083754604618947	acog_Emissive	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acogfiberglasscover_a587151e306a28f020e293b62a561e95.bundle	-578246941642998813	acog_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acogfiberglasscover_a587151e306a28f020e293b62a561e95.bundle	5454292907157184424	acog_OcclusionRoughnessMetallic	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acogfiberglasscover_a587151e306a28f020e293b62a561e95.bundle	7686400444182343963	acog_AlbedoTransparency	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_acro_mount_d33a2100904af83c71b95e8caddb2210.bundle	-8541468461992687199	acro_mount_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acro_mount_d33a2100904af83c71b95e8caddb2210.bundle	-2386453468567335818	acro_mount_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_acro_mount_d33a2100904af83c71b95e8caddb2210.bundle	3902420368147127788	acro_mount_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_acrop21_fd8353c3dc537a175e8249c718e8ee72.bundle	-1415076362923550402	acrop2_OcclusionRoughnessMetallic	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_acrop21_fd8353c3dc537a175e8249c718e8ee72.bundle	-201465373170433336	acrop2_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_acrop21_fd8353c3dc537a175e8249c718e8ee72.bundle	9029847294890006332	acrop2_BaseColor fde	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acrop2_a6ef42327cd3f30192d32ade5126560b.bundle	-1415076362923550402	acrop2_OcclusionRoughnessMetallic	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_acrop2_a6ef42327cd3f30192d32ade5126560b.bundle	-201465373170433336	acrop2_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_acrop2_a6ef42327cd3f30192d32ade5126560b.bundle	6828656264317930902	acrop2_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acrop2_reticle_40f4ab626ef9fcb499f7fbcd87c101e5.bundle	-2165686308003389365	Reticle03	1000	1000	DXT5	1	1	1000000
weaponmodmaterials_assets_acrop2_reticlenvg_0458d820385980a23df89fda7a2befed.bundle	-2165686308003389365	Reticle03	1000	1000	DXT5	1	1	1000000
weaponmodmaterials_assets_acrop2glass_2187c9978f93fb31728c26204f925b69.bundle	-1415076362923550402	acrop2_OcclusionRoughnessMetallic	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_acrop2glass_2187c9978f93fb31728c26204f925b69.bundle	-201465373170433336	acrop2_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_acrop2glass_2187c9978f93fb31728c26204f925b69.bundle	1354896265644299923	acrop2_Emissive	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_acrop2glass_2187c9978f93fb31728c26204f925b69.bundle	6828656264317930902	acrop2_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_afg211_b001de8c3357ab54a90fef80c0c07b8c.bundle	-6163591658873494130	AFG2_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg211_b001de8c3357ab54a90fef80c0c07b8c.bundle	-675988582205046985	AFG2_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_afg211_b001de8c3357ab54a90fef80c0c07b8c.bundle	7660541579438808993	AFG2_Normal	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg212_36f7ea70088ea48890cfa236cbd7e8f7.bundle	-6163591658873494130	AFG2_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg212_36f7ea70088ea48890cfa236cbd7e8f7.bundle	406773703186153131	AFG2_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_afg212_36f7ea70088ea48890cfa236cbd7e8f7.bundle	7660541579438808993	AFG2_Normal	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg21_b9e0e9465b3e121f16ddf03186e0fde8.bundle	-6163591658873494130	AFG2_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg21_b9e0e9465b3e121f16ddf03186e0fde8.bundle	5542248846987737955	AFG2_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_afg21_b9e0e9465b3e121f16ddf03186e0fde8.bundle	7660541579438808993	AFG2_Normal	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg2_a4c37c4d5d468a172836fd61ccc446bf.bundle	-8279290143126377064	AFG2_MaskMap	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg2_a4c37c4d5d468a172836fd61ccc446bf.bundle	-6163591658873494130	AFG2_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg2_a4c37c4d5d468a172836fd61ccc446bf.bundle	-5475525060494578085	AFG2_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_afg2_a4c37c4d5d468a172836fd61ccc446bf.bundle	7660541579438808993	AFG2_Normal	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_afg_mlok_b6cc6584de6aff0db19f8d0366f068d2.bundle	3170380404728220393	AFG_MLOK_BaseColor	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_afg_mlok_b6cc6584de6aff0db19f8d0366f068d2.bundle	8610384904116775397	AFG_MLOK_OcclusionRoughnessMetallic_ConvertedMask	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_afg_mlok_b6cc6584de6aff0db19f8d0366f068d2.bundle	8619769870427478030	AFG_MLOK_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_afg_mlokfde_d1ac37f46bed5736ac4a579f0d12ac2b.bundle	-3532279608154555562	AFG_MLOK_BaseColor_fde	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_afg_mlokfde_d1ac37f46bed5736ac4a579f0d12ac2b.bundle	8610384904116775397	AFG_MLOK_OcclusionRoughnessMetallic_ConvertedMask	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_afg_mlokfde_d1ac37f46bed5736ac4a579f0d12ac2b.bundle	8619769870427478030	AFG_MLOK_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_afg_mlokgrey1_915b58bf3e4a2aa6d802aefb6ff0ef5d.bundle	3970796760519354957	AFG_MLOK_BaseColor_od	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_afg_mlokgrey1_915b58bf3e4a2aa6d802aefb6ff0ef5d.bundle	8610384904116775397	AFG_MLOK_OcclusionRoughnessMetallic_ConvertedMask	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_afg_mlokgrey1_915b58bf3e4a2aa6d802aefb6ff0ef5d.bundle	8619769870427478030	AFG_MLOK_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_afg_mlokgrey_cfcc02ed9dbd71c4e7c2e1e5bd3e88b9.bundle	3409407330188863034	AFG_MLOK_BaseColor_gray	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_afg_mlokgrey_cfcc02ed9dbd71c4e7c2e1e5bd3e88b9.bundle	8610384904116775397	AFG_MLOK_OcclusionRoughnessMetallic_ConvertedMask	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_afg_mlokgrey_cfcc02ed9dbd71c4e7c2e1e5bd3e88b9.bundle	8619769870427478030	AFG_MLOK_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_aimpoint_micro_mount_plate_55ea1146775bc906424a8734a153da9a.bundle	-4619083959852732454	Aimpoint_Micro_Mount_Plate_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_aimpoint_micro_mount_plate_55ea1146775bc906424a8734a153da9a.bundle	-1827783891003532287	Aimpoint_Micro_Mount_Plate_BaseMap	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_aimpoint_micro_mount_plate_55ea1146775bc906424a8734a153da9a.bundle	4188448271010678977	Aimpoint_Micro_Mount_Plate_Normal	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_aimpoint_pro_729206b91d9584e0066808075fb11098.bundle	-322014844764379017	aimpoint_pro_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_aimpoint_pro_729206b91d9584e0066808075fb11098.bundle	2691422409240674586	aimpoint_pro_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_aimpoint_pro_729206b91d9584e0066808075fb11098.bundle	2760069773496422931	aimpoint_pro_BaseColor	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_aimpoint_pro_accessories1_2915a9fb95ffd6671363369fb1e3d59d.bundle	-6095544618654511856	aimpoint_pro_accessories_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_aimpoint_pro_accessories1_2915a9fb95ffd6671363369fb1e3d59d.bundle	5588026243471170713	aimpoint_pro_accessories_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_aimpoint_pro_accessories1_2915a9fb95ffd6671363369fb1e3d59d.bundle	7224622924917352389	aimpoint_pro_accessories_BaseColor	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_aimpoint_pro_accessories_a5fa76e9b04c80cdf76768536b5b1d05.bundle	3990787811752278967	aimpoint_pro_accessories_BaseColor	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_aimpoint_pro_accessories_a5fa76e9b04c80cdf76768536b5b1d05.bundle	4904471947921510005	aimpoint_pro_accessories_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_aimpoint_pro_accessories_a5fa76e9b04c80cdf76768536b5b1d05.bundle	7696323292764161683	aimpoint_pro_accessories_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_aimpoint_pro_mount_larue_66466b9bedf66857934b4448d7904c60.bundle	2432693043051496944	aimpoint_pro_mount_larue_BaseColor	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_aimpoint_pro_mount_larue_66466b9bedf66857934b4448d7904c60.bundle	5968011899206502108	aimpoint_pro_mount_larue_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_aimpoint_pro_mount_larue_66466b9bedf66857934b4448d7904c60.bundle	8639626635537437632	aimpoint_pro_mount_larue_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_aimpoint_pro_mount_qrp2_3d854bdb6ac087a825cd67990eef4410.bundle	-3440617523010293268	aimpoint_pro_mount_qrp2_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_aimpoint_pro_mount_qrp2_3d854bdb6ac087a825cd67990eef4410.bundle	1421125784973586742	aimpoint_pro_mount_qrp2_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_aimpoint_pro_mount_qrp2_3d854bdb6ac087a825cd67990eef4410.bundle	7075568608681841202	aimpoint_pro_mount_qrp2_BaseColor	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_aimpoint_pro_reticle1_825e67fc5a3bba6c445580ccd65d1194.bundle	-2165686308003389365	Reticle03	1000	1000	DXT5	1	1	1000000
weaponmodmaterials_assets_aimpoint_pro_reticle_c37c29566d90760c41a887ad7b9eeb14.bundle	-2165686308003389365	Reticle03	1000	1000	DXT5	1	1	1000000
weaponmodmaterials_assets_aimpoint_prolens_aa76fd0691b9e5fa2a60640f220ec6ab.bundle	-322014844764379017	aimpoint_pro_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_aimpoint_prolens_aa76fd0691b9e5fa2a60640f220ec6ab.bundle	2691422409240674586	aimpoint_pro_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_aimpoint_prolens_aa76fd0691b9e5fa2a60640f220ec6ab.bundle	2760069773496422931	aimpoint_pro_BaseColor	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_aimpoint_t11_2c2ed04daa0a54c214edb21ae0785843.bundle	871961511863686284	MaskMap	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_aimpoint_t11_2c2ed04daa0a54c214edb21ae0785843.bundle	4417485218237799980	Aimpoint_T1_Base_Color FDE	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_aimpoint_t11_2c2ed04daa0a54c214edb21ae0785843.bundle	7359106671578690153	Aimpoint_T1_Normal_DirectX	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_aimpoint_t1_6766a5778bfbd03455cb75b02aa90572.bundle	-6789303215382723348	Aimpoint_T1_MaskMap	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_aimpoint_t1_6766a5778bfbd03455cb75b02aa90572.bundle	-4368506279089732488	Aimpoint_T1_Base_Color	2048	2048	DXT1	12	1	2796216
