bundle	size	kind	count
weaponmodmaterials_assets_mro1_50ee02e3b5a663df902954fec811856a.bundle	2493313	Shader	2
weaponmodmaterials_assets_mro1_50ee02e3b5a663df902954fec811856a.bundle	2493313	AssetBundle	1
weaponmodmaterials_assets_mro2_004805ea9d403702006f6ceb3bb2079f.bundle	5514055	Texture2D	3
weaponmodmaterials_assets_mro2_004805ea9d403702006f6ceb3bb2079f.bundle	5514055	Shader	2
weaponmodmaterials_assets_mro2_004805ea9d403702006f6ceb3bb2079f.bundle	5514055	AssetBundle	1
weaponmodmaterials_assets_mro2_004805ea9d403702006f6ceb3bb2079f.bundle	5514055	Material	1
weaponmodmaterials_assets_mro_2cd9dce957947f6a4954679a3b5442bb.bundle	6373581	Texture2D	3
weaponmodmaterials_assets_mro_2cd9dce957947f6a4954679a3b5442bb.bundle	6373581	Shader	2
weaponmodmaterials_assets_mro_2cd9dce957947f6a4954679a3b5442bb.bundle	6373581	AssetBundle	1
weaponmodmaterials_assets_mro_2cd9dce957947f6a4954679a3b5442bb.bundle	6373581	Material	1
weaponmodmaterials_assets_mro_mounts_157dfcf202e7f0730de79a2363279ee7.bundle	6791721	Shader	2
weaponmodmaterials_assets_mro_mounts_157dfcf202e7f0730de79a2363279ee7.bundle	6791721	AssetBundle	1
weaponmodmaterials_assets_mro_mounts_157dfcf202e7f0730de79a2363279ee7.bundle	6791721	Texture2D	3
weaponmodmaterials_assets_mro_mounts_157dfcf202e7f0730de79a2363279ee7.bundle	6791721	Material	1
weaponmodmaterials_assets_mro_tall_81747f086c4c2aff7913e1e3e9a4584f.bundle	2234132	Shader	3
weaponmodmaterials_assets_mro_tall_81747f086c4c2aff7913e1e3e9a4584f.bundle	2234132	Material	1
weaponmodmaterials_assets_mro_tall_81747f086c4c2aff7913e1e3e9a4584f.bundle	2234132	AssetBundle	1
weaponmodmaterials_assets_mro_tall_81747f086c4c2aff7913e1e3e9a4584f.bundle	2234132	Texture2D	2
weaponmodmaterials_assets_mrs_977cf63fe4aa1b942c7deef91e8b3f06.bundle	3213211	Texture2D	4
weaponmodmaterials_assets_mrs_977cf63fe4aa1b942c7deef91e8b3f06.bundle	3213211	Shader	3
weaponmodmaterials_assets_mrs_977cf63fe4aa1b942c7deef91e8b3f06.bundle	3213211	AssetBundle	1
weaponmodmaterials_assets_mrs_977cf63fe4aa1b942c7deef91e8b3f06.bundle	3213211	Material	1
weaponmodmaterials_assets_mrs_reticle2_3d26f2093989510af349d3f317fa5d4b.bundle	244333	AssetBundle	1
weaponmodmaterials_assets_mrs_reticle2_3d26f2093989510af349d3f317fa5d4b.bundle	244333	Shader	2
weaponmodmaterials_assets_mrs_reticle2_3d26f2093989510af349d3f317fa5d4b.bundle	244333	Texture2D	1
weaponmodmaterials_assets_mrs_reticle2_3d26f2093989510af349d3f317fa5d4b.bundle	244333	Material	1
weaponmodmaterials_assets_mrs_reticle_f8969a57d170173d0955272c503d65fc.bundle	239394	AssetBundle	1
weaponmodmaterials_assets_mrs_reticle_f8969a57d170173d0955272c503d65fc.bundle	239394	Shader	2
weaponmodmaterials_assets_mrs_reticle_f8969a57d170173d0955272c503d65fc.bundle	239394	Material	1
weaponmodmaterials_assets_mrs_reticle_f8969a57d170173d0955272c503d65fc.bundle	239394	Texture2D	1
weaponmodmaterials_assets_muzzle_74std_4fbfc050419e03c2aacdfb18149d24e4.bundle	11490013	Material	1
weaponmodmaterials_assets_muzzle_74std_4fbfc050419e03c2aacdfb18149d24e4.bundle	11490013	Shader	2
weaponmodmaterials_assets_muzzle_74std_4fbfc050419e03c2aacdfb18149d24e4.bundle	11490013	Texture2D	3
weaponmodmaterials_assets_muzzle_74std_4fbfc050419e03c2aacdfb18149d24e4.bundle	11490013	AssetBundle	1
weaponmodmaterials_assets_muzzleflash1_d8b22082e247dc96bf10d41d6fdf2439.bundle	45488	Texture2D	1
weaponmodmaterials_assets_muzzleflash1_d8b22082e247dc96bf10d41d6fdf2439.bundle	45488	Material	1
weaponmodmaterials_assets_muzzleflash1_d8b22082e247dc96bf10d41d6fdf2439.bundle	45488	AssetBundle	1
weaponmodmaterials_assets_muzzleflash1_d8b22082e247dc96bf10d41d6fdf2439.bundle	45488	Shader	1
weaponmodmaterials_assets_muzzleflash2_2acdc4b647125977a8e69b7547115d26.bundle	152754	Texture2D	1
weaponmodmaterials_assets_muzzleflash2_2acdc4b647125977a8e69b7547115d26.bundle	152754	AssetBundle	1
weaponmodmaterials_assets_muzzleflash2_2acdc4b647125977a8e69b7547115d26.bundle	152754	Shader	1
weaponmodmaterials_assets_muzzleflash2_2acdc4b647125977a8e69b7547115d26.bundle	152754	Material	1
weaponmodmaterials_assets_muzzleflash4_2618df77c5073693d1d940f242aa5996.bundle	70274	Material	1
weaponmodmaterials_assets_muzzleflash4_2618df77c5073693d1d940f242aa5996.bundle	70274	Texture2D	1
weaponmodmaterials_assets_muzzleflash4_2618df77c5073693d1d940f242aa5996.bundle	70274	AssetBundle	1
weaponmodmaterials_assets_muzzleflash4_2618df77c5073693d1d940f242aa5996.bundle	70274	Shader	1
weaponmodmaterials_assets_muzzleflash5_e6c70455601c501334283fbe2305d137.bundle	44844	Material	1
weaponmodmaterials_assets_muzzleflash5_e6c70455601c501334283fbe2305d137.bundle	44844	AssetBundle	1
weaponmodmaterials_assets_muzzleflash5_e6c70455601c501334283fbe2305d137.bundle	44844	Texture2D	1
weaponmodmaterials_assets_muzzleflash5_e6c70455601c501334283fbe2305d137.bundle	44844	Shader	1
weaponmodmaterials_assets_muzzleparticles_b3c01d83e97c2aefafb6a16a8dc05569.bundle	20038	AssetBundle	1
weaponmodmaterials_assets_muzzleparticles_b3c01d83e97c2aefafb6a16a8dc05569.bundle	20038	Material	1
weaponmodmaterials_assets_muzzleparticles_b3c01d83e97c2aefafb6a16a8dc05569.bundle	20038	Shader	1
weaponmodmaterials_assets_muzzleparticles_b3c01d83e97c2aefafb6a16a8dc05569.bundle	20038	Texture2D	1
weaponmodmaterials_assets_mvg1_f26ded9899cb4d0f9f56a61c40d56d84.bundle	10410158	Shader	3
weaponmodmaterials_assets_mvg1_f26ded9899cb4d0f9f56a61c40d56d84.bundle	10410158	AssetBundle	1
weaponmodmaterials_assets_mvg1_f26ded9899cb4d0f9f56a61c40d56d84.bundle	10410158	Material	1
weaponmodmaterials_assets_mvg1_f26ded9899cb4d0f9f56a61c40d56d84.bundle	10410158	Texture2D	4
weaponmodmaterials_assets_mvg2_55e42ed63bb3364d1236559d05947149.bundle	10324276	Shader	3
weaponmodmaterials_assets_mvg2_55e42ed63bb3364d1236559d05947149.bundle	10324276	AssetBundle	1
weaponmodmaterials_assets_mvg2_55e42ed63bb3364d1236559d05947149.bundle	10324276	Texture2D	4
weaponmodmaterials_assets_mvg2_55e42ed63bb3364d1236559d05947149.bundle	10324276	Material	1
weaponmodmaterials_assets_mvg3_bd4813f8ea52c0ceb846296cdeff091a.bundle	10406137	Shader	3
weaponmodmaterials_assets_mvg3_bd4813f8ea52c0ceb846296cdeff091a.bundle	10406137	Texture2D	4
weaponmodmaterials_assets_mvg3_bd4813f8ea52c0ceb846296cdeff091a.bundle	10406137	Material	1
weaponmodmaterials_assets_mvg3_bd4813f8ea52c0ceb846296cdeff091a.bundle	10406137	AssetBundle	1
weaponmodmaterials_assets_mvg_434d08deed47658bf28cd18b46495623.bundle	10299644	Shader	3
weaponmodmaterials_assets_mvg_434d08deed47658bf28cd18b46495623.bundle	10299644	Material	1
weaponmodmaterials_assets_mvg_434d08deed47658bf28cd18b46495623.bundle	10299644	AssetBundle	1
weaponmodmaterials_assets_mvg_434d08deed47658bf28cd18b46495623.bundle	10299644	Texture2D	4
weaponmodmaterials_assets_newmaterial1_c5acc9f729bb3accbb571dab2ed69fe1.bundle	7954112	Shader	2
weaponmodmaterials_assets_newmaterial1_c5acc9f729bb3accbb571dab2ed69fe1.bundle	7954112	Texture2D	4
weaponmodmaterials_assets_newmaterial1_c5acc9f729bb3accbb571dab2ed69fe1.bundle	7954112	AssetBundle	1
weaponmodmaterials_assets_newmaterial1_c5acc9f729bb3accbb571dab2ed69fe1.bundle	7954112	Material	1
weaponmodmaterials_assets_newmaterial2_81508b06dfacaa41d45912cbb9a47712.bundle	7954346	Shader	2
weaponmodmaterials_assets_newmaterial2_81508b06dfacaa41d45912cbb9a47712.bundle	7954346	Texture2D	4
weaponmodmaterials_assets_newmaterial2_81508b06dfacaa41d45912cbb9a47712.bundle	7954346	Material	1
weaponmodmaterials_assets_newmaterial2_81508b06dfacaa41d45912cbb9a47712.bundle	7954346	AssetBundle	1
weaponmodmaterials_assets_newmaterial3_dd8c5523ba86f63dfee8e3570bf7665d.bundle	7901102	Shader	2
weaponmodmaterials_assets_newmaterial3_dd8c5523ba86f63dfee8e3570bf7665d.bundle	7901102	Texture2D	4
weaponmodmaterials_assets_newmaterial3_dd8c5523ba86f63dfee8e3570bf7665d.bundle	7901102	AssetBundle	1
weaponmodmaterials_assets_newmaterial3_dd8c5523ba86f63dfee8e3570bf7665d.bundle	7901102	Material	1
weaponmodmaterials_assets_newmaterial4_56ff9a54ae181409f5ef69d656c7d324.bundle	7945461	Shader	2
weaponmodmaterials_assets_newmaterial4_56ff9a54ae181409f5ef69d656c7d324.bundle	7945461	Texture2D	4
weaponmodmaterials_assets_newmaterial4_56ff9a54ae181409f5ef69d656c7d324.bundle	7945461	Material	1
weaponmodmaterials_assets_newmaterial4_56ff9a54ae181409f5ef69d656c7d324.bundle	7945461	AssetBundle	1
weaponmodmaterials_assets_newmaterial_78933f2945028adb42870d2304579200.bundle	7679718	Shader	2
weaponmodmaterials_assets_newmaterial_78933f2945028adb42870d2304579200.bundle	7679718	Texture2D	4
weaponmodmaterials_assets_newmaterial_78933f2945028adb42870d2304579200.bundle	7679718	AssetBundle	1
weaponmodmaterials_assets_newmaterial_78933f2945028adb42870d2304579200.bundle	7679718	Material	1
weaponmodmaterials_assets_newrse1_e4fdf1bf496eefe92177536c6c8339e8.bundle	160328	Shader	2
weaponmodmaterials_assets_newrse1_e4fdf1bf496eefe92177536c6c8339e8.bundle	160328	AssetBundle	1
weaponmodmaterials_assets_newrse1_e4fdf1bf496eefe92177536c6c8339e8.bundle	160328	Material	1
weaponmodmaterials_assets_newrse1_e4fdf1bf496eefe92177536c6c8339e8.bundle	160328	Texture2D	1
weaponmodmaterials_assets_newrse_2dcf96daf19e205b5188be5e75cec923.bundle	29798	AssetBundle	1
weaponmodmaterials_assets_newrse_2dcf96daf19e205b5188be5e75cec923.bundle	29798	Material	1
weaponmodmaterials_assets_newrse_2dcf96daf19e205b5188be5e75cec923.bundle	29798	Shader	2
weaponmodmaterials_assets_ngal_4d7d6358e4f0450240dfe38c24f52047.bundle	3347220	Texture2D	3
weaponmodmaterials_assets_ngal_4d7d6358e4f0450240dfe38c24f52047.bundle	3347220	Shader	2
weaponmodmaterials_assets_ngal_4d7d6358e4f0450240dfe38c24f52047.bundle	3347220	Material	1
weaponmodmaterials_assets_ngal_4d7d6358e4f0450240dfe38c24f52047.bundle	3347220	AssetBundle	1
weaponmodmaterials_assets_noveske_acessories2_87d19b51f9c4483eecf5e9a11f641980.bundle	1883723	Shader	2
weaponmodmaterials_assets_noveske_acessories2_87d19b51f9c4483eecf5e9a11f641980.bundle	1883723	Material	1
weaponmodmaterials_assets_noveske_acessories2_87d19b51f9c4483eecf5e9a11f641980.bundle	1883723	Texture2D	3
weaponmodmaterials_assets_noveske_acessories2_87d19b51f9c4483eecf5e9a11f641980.bundle	1883723	AssetBundle	1
weaponmodmaterials_assets_noveske_acessories_fd1587ba1f32a1528f77d1ab7b45e9ed.bundle	1941060	Shader	2
weaponmodmaterials_assets_noveske_acessories_fd1587ba1f32a1528f77d1ab7b45e9ed.bundle	1941060	Texture2D	3
weaponmodmaterials_assets_noveske_acessories_fd1587ba1f32a1528f77d1ab7b45e9ed.bundle	1941060	Material	1
weaponmodmaterials_assets_noveske_acessories_fd1587ba1f32a1528f77d1ab7b45e9ed.bundle	1941060	AssetBundle	1
weaponmodmaterials_assets_noveske_body_11_def00bfaf65f5506bc6edcc0b51acda8.bundle	5565793	Shader	2
weaponmodmaterials_assets_noveske_body_11_def00bfaf65f5506bc6edcc0b51acda8.bundle	5565793	Texture2D	3
weaponmodmaterials_assets_noveske_body_11_def00bfaf65f5506bc6edcc0b51acda8.bundle	5565793	AssetBundle	1
weaponmodmaterials_assets_noveske_body_11_def00bfaf65f5506bc6edcc0b51acda8.bundle	5565793	Material	1
weaponmodmaterials_assets_noveske_body_1_793f490d321717bf57b6d37fba047e9c.bundle	7017056	Shader	2
weaponmodmaterials_assets_noveske_body_1_793f490d321717bf57b6d37fba047e9c.bundle	7017056	Material	1
weaponmodmaterials_assets_noveske_body_1_793f490d321717bf57b6d37fba047e9c.bundle	7017056	Texture2D	3
weaponmodmaterials_assets_noveske_body_1_793f490d321717bf57b6d37fba047e9c.bundle	7017056	AssetBundle	1
weaponmodmaterials_assets_noveske_body_21_3bbc18655055d8ef4907679eccb60532.bundle	5275142	Shader	2
weaponmodmaterials_assets_noveske_body_21_3bbc18655055d8ef4907679eccb60532.bundle	5275142	Texture2D	3
weaponmodmaterials_assets_noveske_body_21_3bbc18655055d8ef4907679eccb60532.bundle	5275142	Material	1
weaponmodmaterials_assets_noveske_body_21_3bbc18655055d8ef4907679eccb60532.bundle	5275142	AssetBundle	1
weaponmodmaterials_assets_noveske_body_2_e6021ae09856614909fe3df8cfc9f284.bundle	5323005	Shader	2
weaponmodmaterials_assets_noveske_body_2_e6021ae09856614909fe3df8cfc9f284.bundle	5323005	Texture2D	3
weaponmodmaterials_assets_noveske_body_2_e6021ae09856614909fe3df8cfc9f284.bundle	5323005	AssetBundle	1
weaponmodmaterials_assets_noveske_body_2_e6021ae09856614909fe3df8cfc9f284.bundle	5323005	Material	1
weaponmodmaterials_assets_okp7nvgreticle_c4d9595a96e0f159da5ebc7c0a398730.bundle	304759	AssetBundle	1
weaponmodmaterials_assets_okp7nvgreticle_c4d9595a96e0f159da5ebc7c0a398730.bundle	304759	Shader	2
weaponmodmaterials_assets_okp7nvgreticle_c4d9595a96e0f159da5ebc7c0a398730.bundle	304759	Texture2D	1
weaponmodmaterials_assets_okp7nvgreticle_c4d9595a96e0f159da5ebc7c0a398730.bundle	304759	Material	1
weaponmodmaterials_assets_okp7reticle_e558ff01d155ada63fbf5cc70beed3e9.bundle	323557	Material	1
weaponmodmaterials_assets_okp7reticle_e558ff01d155ada63fbf5cc70beed3e9.bundle	323557	AssetBundle	1
weaponmodmaterials_assets_okp7reticle_e558ff01d155ada63fbf5cc70beed3e9.bundle	323557	Shader	2
weaponmodmaterials_assets_okp7reticle_e558ff01d155ada63fbf5cc70beed3e9.bundle	323557	Texture2D	1
weaponmodmaterials_assets_okp_7_dovetail_40e14cad263649ba8e06167fee5820e2.bundle	9454706	Shader	3
weaponmodmaterials_assets_okp_7_dovetail_40e14cad263649ba8e06167fee5820e2.bundle	9454706	Texture2D	3
weaponmodmaterials_assets_okp_7_dovetail_40e14cad263649ba8e06167fee5820e2.bundle	9454706	AssetBundle	1
weaponmodmaterials_assets_okp_7_dovetail_40e14cad263649ba8e06167fee5820e2.bundle	9454706	Material	1
weaponmodmaterials_assets_okp_7_dovetail_lens_7515e5f85e381c3eb556a1f045219276.bundle	590832	Shader	3
weaponmodmaterials_assets_okp_7_dovetail_lens_7515e5f85e381c3eb556a1f045219276.bundle	590832	Texture2D	3
weaponmodmaterials_assets_okp_7_dovetail_lens_7515e5f85e381c3eb556a1f045219276.bundle	590832	AssetBundle	1
weaponmodmaterials_assets_okp_7_dovetail_lens_7515e5f85e381c3eb556a1f045219276.bundle	590832	Material	1
weaponmodmaterials_assets_okp_7_rail_f1cdf5255d0ed2006ab80a4d9dc8f005.bundle	7932060	Shader	3
weaponmodmaterials_assets_okp_7_rail_f1cdf5255d0ed2006ab80a4d9dc8f005.bundle	7932060	Texture2D	3
weaponmodmaterials_assets_okp_7_rail_f1cdf5255d0ed2006ab80a4d9dc8f005.bundle	7932060	AssetBundle	1
weaponmodmaterials_assets_okp_7_rail_f1cdf5255d0ed2006ab80a4d9dc8f005.bundle	7932060	Material	1
weaponmodmaterials_assets_orion_c0c41f02f28af7c837016ec13eadf19d.bundle	7745613	Shader	2
weaponmodmaterials_assets_orion_c0c41f02f28af7c837016ec13eadf19d.bundle	7745613	Texture2D	5
weaponmodmaterials_assets_orion_c0c41f02f28af7c837016ec13eadf19d.bundle	7745613	Material	1
weaponmodmaterials_assets_orion_c0c41f02f28af7c837016ec13eadf19d.bundle	7745613	AssetBundle	1
weaponmodmaterials_assets_osprey45k_b9954acc33489a6a0bcd421bf9c4b7ad.bundle	2869934	Shader	3
weaponmodmaterials_assets_osprey45k_b9954acc33489a6a0bcd421bf9c4b7ad.bundle	2869934	Texture2D	4
weaponmodmaterials_assets_osprey45k_b9954acc33489a6a0bcd421bf9c4b7ad.bundle	2869934	Material	1
weaponmodmaterials_assets_osprey45k_b9954acc33489a6a0bcd421bf9c4b7ad.bundle	2869934	AssetBundle	1
weaponmodmaterials_assets_p226_4e71f4f84525232e73ad8897638cf687.bundle	5820961	Shader	2
weaponmodmaterials_assets_p226_4e71f4f84525232e73ad8897638cf687.bundle	5820961	Texture2D	4
weaponmodmaterials_assets_p226_4e71f4f84525232e73ad8897638cf687.bundle	5820961	Material	1
weaponmodmaterials_assets_p226_4e71f4f84525232e73ad8897638cf687.bundle	5820961	AssetBundle	1
weaponmodmaterials_assets_p320_optic_glass_a9749cf2dbc5b5993d78bb17de1fcc96.bundle	380380	Shader	3
weaponmodmaterials_assets_p320_optic_glass_a9749cf2dbc5b5993d78bb17de1fcc96.bundle	380380	AssetBundle	1
weaponmodmaterials_assets_p320_optic_glass_a9749cf2dbc5b5993d78bb17de1fcc96.bundle	380380	Material	1
weaponmodmaterials_assets_p320cm_frame_861e2371cc2422601f96414d731e84ed.bundle	11530975	Shader	3
weaponmodmaterials_assets_p320cm_frame_861e2371cc2422601f96414d731e84ed.bundle	11530975	Texture2D	3
weaponmodmaterials_assets_p320cm_frame_861e2371cc2422601f96414d731e84ed.bundle	11530975	AssetBundle	1
weaponmodmaterials_assets_p320cm_frame_861e2371cc2422601f96414d731e84ed.bundle	11530975	Material	1
weaponmodmaterials_assets_p320cm_magazine_76e06789736a41e83936d68f057d7e62.bundle	8519607	Shader	3
weaponmodmaterials_assets_p320cm_magazine_76e06789736a41e83936d68f057d7e62.bundle	8519607	Texture2D	3
weaponmodmaterials_assets_p320cm_magazine_76e06789736a41e83936d68f057d7e62.bundle	8519607	AssetBundle	1
weaponmodmaterials_assets_p320cm_magazine_76e06789736a41e83936d68f057d7e62.bundle	8519607	Material	1
weaponmodmaterials_assets_p320cm_optic_5095cbb6a580c9fdd1ee1be1b4af9c29.bundle	10100980	Shader	3
weaponmodmaterials_assets_p320cm_optic_5095cbb6a580c9fdd1ee1be1b4af9c29.bundle	10100980	Material	1
weaponmodmaterials_assets_p320cm_optic_5095cbb6a580c9fdd1ee1be1b4af9c29.bundle	10100980	Texture2D	3
weaponmodmaterials_assets_p320cm_optic_5095cbb6a580c9fdd1ee1be1b4af9c29.bundle	10100980	AssetBundle	1
weaponmodmaterials_assets_p320cm_slide_a1c25d2a91fdae7616dadf1d3dcc527d.bundle	10503523	Texture2D	4
weaponmodmaterials_assets_p320cm_slide_a1c25d2a91fdae7616dadf1d3dcc527d.bundle	10503523	Shader	3
weaponmodmaterials_assets_p320cm_slide_a1c25d2a91fdae7616dadf1d3dcc527d.bundle	10503523	Material	1
weaponmodmaterials_assets_p320cm_slide_a1c25d2a91fdae7616dadf1d3dcc527d.bundle	10503523	AssetBundle	1
weaponmodmaterials_assets_p320cm_slideblack_939d192ad88e3cede9c80ea0993a827b.bundle	10504520	Texture2D	4
weaponmodmaterials_assets_p320cm_slideblack_939d192ad88e3cede9c80ea0993a827b.bundle	10504520	Shader	3
weaponmodmaterials_assets_p320cm_slideblack_939d192ad88e3cede9c80ea0993a827b.bundle	10504520	AssetBundle	1
weaponmodmaterials_assets_p320cm_slideblack_939d192ad88e3cede9c80ea0993a827b.bundle	10504520	Material	1
weaponmodmaterials_assets_p320threadedbarrel1_5307e1ec8d73ff68d07e4a00945a6dd1.bundle	2708021	Texture2D	3
weaponmodmaterials_assets_p320threadedbarrel1_5307e1ec8d73ff68d07e4a00945a6dd1.bundle	2708021	Shader	3
weaponmodmaterials_assets_p320threadedbarrel1_5307e1ec8d73ff68d07e4a00945a6dd1.bundle	2708021	Material	1
weaponmodmaterials_assets_p320threadedbarrel1_5307e1ec8d73ff68d07e4a00945a6dd1.bundle	2708021	AssetBundle	1
weaponmodmaterials_assets_pepr_781894b807a759429d3e3069465a9abd.bundle	10863449	Texture2D	3
weaponmodmaterials_assets_pepr_781894b807a759429d3e3069465a9abd.bundle	10863449	Shader	2
weaponmodmaterials_assets_pepr_781894b807a759429d3e3069465a9abd.bundle	10863449	AssetBundle	1
weaponmodmaterials_assets_pepr_781894b807a759429d3e3069465a9abd.bundle	10863449	Material	1
weaponmodmaterials_assets_peq15_leaf_c64d8fc858f423265b57a6a0e5bdc5df.bundle	543451	Shader	3
weaponmodmaterials_assets_peq15_leaf_c64d8fc858f423265b57a6a0e5bdc5df.bundle	543451	Texture2D	3
weaponmodmaterials_assets_peq15_leaf_c64d8fc858f423265b57a6a0e5bdc5df.bundle	543451	AssetBundle	1
weaponmodmaterials_assets_peq15_leaf_c64d8fc858f423265b57a6a0e5bdc5df.bundle	543451	Material	1
weaponmodmaterials_assets_peq15blk_240c5608056f7083965f1bf0b615ebe5.bundle	7263304	Shader	3
weaponmodmaterials_assets_peq15blk_240c5608056f7083965f1bf0b615ebe5.bundle	7263304	Texture2D	4
weaponmodmaterials_assets_peq15blk_240c5608056f7083965f1bf0b615ebe5.bundle	7263304	AssetBundle	1
weaponmodmaterials_assets_peq15blk_240c5608056f7083965f1bf0b615ebe5.bundle	7263304	Material	1
weaponmodmaterials_assets_peq15fde_4aa4de0869a0ec9cdacd5269bd987def.bundle	7256728	Shader	3
weaponmodmaterials_assets_peq15fde_4aa4de0869a0ec9cdacd5269bd987def.bundle	7256728	Texture2D	4
weaponmodmaterials_assets_peq15fde_4aa4de0869a0ec9cdacd5269bd987def.bundle	7256728	Material	1
weaponmodmaterials_assets_peq15fde_4aa4de0869a0ec9cdacd5269bd987def.bundle	7256728	AssetBundle	1
weaponmodmaterials_assets_peq2a_88b5f6dde48b686f6eff26804765e816.bundle	6556954	Shader	3
weaponmodmaterials_assets_peq2a_88b5f6dde48b686f6eff26804765e816.bundle	6556954	Texture2D	3
weaponmodmaterials_assets_peq2a_88b5f6dde48b686f6eff26804765e816.bundle	6556954	AssetBundle	1
weaponmodmaterials_assets_peq2a_88b5f6dde48b686f6eff26804765e816.bundle	6556954	Material	1
weaponmodmaterials_assets_pistol_grip_21_2bbfef273ab221ddb49b2375c1e689f7.bundle	4251717	Shader	2
weaponmodmaterials_assets_pistol_grip_21_2bbfef273ab221ddb49b2375c1e689f7.bundle	4251717	Texture2D	2
weaponmodmaterials_assets_pistol_grip_21_2bbfef273ab221ddb49b2375c1e689f7.bundle	4251717	AssetBundle	1
weaponmodmaterials_assets_pistol_grip_21_2bbfef273ab221ddb49b2375c1e689f7.bundle	4251717	Material	1
weaponmodmaterials_assets_pistol_grip_22_76397465e0ce5b9761f3dff7228646ac.bundle	4909808	Shader	2
weaponmodmaterials_assets_pistol_grip_22_76397465e0ce5b9761f3dff7228646ac.bundle	4909808	Texture2D	3
weaponmodmaterials_assets_pistol_grip_22_76397465e0ce5b9761f3dff7228646ac.bundle	4909808	AssetBundle	1
weaponmodmaterials_assets_pistol_grip_22_76397465e0ce5b9761f3dff7228646ac.bundle	4909808	Material	1
weaponmodmaterials_assets_pistol_grip_2_df168f7807454386740965144cac72e5.bundle	5652080	Shader	2
weaponmodmaterials_assets_pistol_grip_2_df168f7807454386740965144cac72e5.bundle	5652080	Texture2D	3
weaponmodmaterials_assets_pistol_grip_2_df168f7807454386740965144cac72e5.bundle	5652080	AssetBundle	1
weaponmodmaterials_assets_pistol_grip_2_df168f7807454386740965144cac72e5.bundle	5652080	Material	1
weaponmodmaterials_assets_pistol_grip_hk_bg1_31c22140143d5fcb9b3edfe5f51ec227.bundle	2257767	Shader	2
weaponmodmaterials_assets_pistol_grip_hk_bg1_31c22140143d5fcb9b3edfe5f51ec227.bundle	2257767	Texture2D	3
weaponmodmaterials_assets_pistol_grip_hk_bg1_31c22140143d5fcb9b3edfe5f51ec227.bundle	2257767	AssetBundle	1
weaponmodmaterials_assets_pistol_grip_hk_bg1_31c22140143d5fcb9b3edfe5f51ec227.bundle	2257767	Material	1
weaponmodmaterials_assets_pistol_grip_hk_bg2_d58b02353cb36364a8b27b9f57e9b5a9.bundle	2085912	Shader	2
