bundle	pathid	name	shader_pathid	shader_name
weaponmodmaterials_assets_doctersightc3_565c4eeddc987f5c6211bca539e1d014.bundle	7469249699366927225	doctersightc 3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_doctersightc4_2445e177b521375bed35e11873156d4f.bundle	-2236981839864918188	doctersightc 4	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_dtk_putnik_sdr_dfc2e10d10c87c5b76160b58a24c241d.bundle	-2095843250303039297	DTK_PUTNIK_sdr	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_efr_32a2a8ab32e778da4fbe63bb286b7467.bundle	1984994847732731996	EFR	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_emagblk_6d5acb95e0bd1196f5f22d793dbf969d.bundle	5545709806322387017	EMAG BLK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_emagmag_9e953ed924fd600c0b980af6c3107798.bundle	8554240741184390847	EMAG mag	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech553_0900091e9b5ff3087a95df8257e9ce14.bundle	-8804475135696125458	EOTECH553	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech553fde_12237d33b940c42893dadebbfde173b0.bundle	-726222505817493384	EOTECH553 FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech_hws_exps3_hd_9cf561f9dfaa85252bfaa9d08303b752.bundle	-3924272652024273668	Eotech_HWS_EXPS3_HD	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech_hws_exps3_hd_lens_90a25a1cb179adaaf507cb5c9b4fc616.bundle	5689459937737475760	Eotech_HWS_EXPS3_HD_Lens	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech_hws_exps3_hdfde_4a09df50cd848ded8e670285ce280856.bundle	-8659377719387596285	Eotech_HWS_EXPS3_HD  FDe	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_eotech_magnifier_g43_acb0fb4dbeefd6df02ff8af9030ee1d7.bundle	-6531915107972840003	EOTech_Magnifier_G43	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech_magnifier_g43blk_6a2336e79080f34de31b7b059b9ecc1c.bundle	5638147272591632652	EOTech_Magnifier_G43 BLK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech_ogl_4a95a190fe0909148610a3593dc2287b.bundle	7286001347298856665	EOTECH_OGL	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eotech_oglfde_6835ac72927fb8ee0343847e910f01c6.bundle	3123039032119388828	EOTECH_OGL FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_eratacone30mm_04a85dfaca0b84fd62329ea202b026d0.bundle	5156872154320477095	EraTacOne30mm	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_exps2reticlenvg_d670c4cdf7c8ff792310ba508dbfdf39.bundle	-1197277465980037967	EXPS2 reticle nvg	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_exps31_9645c6efaf29ff3d8dcb62c2636d5544.bundle	4525168216636688218	EXPS3 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_exps321_eba6505753bb9c7b3edc2c4247155e64.bundle	3189888665716063624	EXPS3 2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_exps32_d0799bf91a3768e60a9c9a585688ae5e.bundle	4866289889493039272	Exps3	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_exps33_32dbbf5ae0e71a925986c467e4a6d771.bundle	2076469625371731378	EXPS3 3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_exps3_adfeeb68ef7b687f59d8ff75a38d16f6.bundle	3276732637820011587	EXPS3	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_exps3_reticle11_b9cf19b024ad4d5288782a2225805787.bundle	-4071087335839793313	EXPS3_reticle 1	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_exps3_reticle1_33bbe02100451ba9fa3121e3da372ba4.bundle	4406367963792772616	EXPS3_reticle 1	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_exps3_reticlenvg1_5026354fbac00371a7c4c995ec218017.bundle	-8329501693615554086	EXPS3_reticle nvg	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_exps3_reticlenvg_eaf118c04bf441d6879b0786e006c21b.bundle	5911744281316927179	EXPS3_reticle nvg	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_exps3blk_e5ddad5a7809e2cfdaf41727dc2f8cea.bundle	1404953873132171853	EXPS3 BLK	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_exps3mc_02c925bb3a6820b75c42b3c7007adbaa.bundle	8259333229476462752	EXPS3 MC	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_extension1_fe15178e75d794e964743adc1d4e5fe8.bundle	-1812462907975364393	Extension 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_extension2_e69157620b6bdb389977bdf8fe648931.bundle	7124285257252653212	Extension 2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_extension3_02934b3fb15a44ef5cb5b5709c1e1057.bundle	-8246308030618271512	Extension 3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_extension_cc9193bcde453c83acab55cde5f6d4c0.bundle	-7601414705825056892	Extension	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f1grip_2cca790881baf7d23979ba7a32b176d2.bundle	-2219667462614382646	f1grip	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_body_1_3ba14f3dfe13265b3455e2130a66b888.bundle	-3758177230585045318	F2000_Body_1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_body_1fde_1bb0f02b69a1a2f5002dac8f752826c6.bundle	4524290104205874355	F2000_Body_1 FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_body_2_9c9f4960f6d3464b106699d673980baa.bundle	-336985750418896832	F2000_Body_2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_body_3_e859a3eb8d52744bdee373f873034fc4.bundle	-4060047138276259222	F2000_Body_3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_efdfd8caece258df740046efe33245f6.bundle	1664547997336513049	F2000	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_optic1_0a7990242e8dbddb11587269f1843de7.bundle	-2713678108822658427	F2000_Optic 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_optic_7796205d3482192d4d0bbed9590de9c1.bundle	-3123857309829342022	F2000_Optic	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_f2000_rail_handguard_0f64935ba2a94c959c700f64cfae8d75.bundle	-4268069373317498781	F2000_Rail_Handguard	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_ffras5_961ae9e9343f32a8e2393be7aa813ecb.bundle	-5462718691380547349	FF RAS 5	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_ffras5fde_576d181ff3483e1620341219b0a14f91.bundle	-5475108598373422032	FF RAS 5 FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_flame1_5fb410f51dc889ec440b72443ed2fdc2.bundle	-897616114868578708	Flame1	4796238051410740357	KriptoFX/FPS_Pack/Particles
weaponmodmaterials_assets_flame2_de3cf4b49e764ebe50623e230259a91a.bundle	8288808966122100518	Flame2	4796238051410740357	KriptoFX/FPS_Pack/Particles
weaponmodmaterials_assets_flashhider_556_83857d53b93e93f678b7a48832842d89.bundle	-539503920959764717	flashhider_556	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_flashlight_fff217e6cde5925fef0f136fa140dbc0.bundle	-7169029949475353398	flashlight	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_forearm_dedicated_999dee1b017c52343610381c583f0f30.bundle	-5202419220117885557	forearm_dedicated	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_forearm_ris_e7dc26fed8c6cffe6fdd5727d0b1a75b.bundle	-6563871026913540858	forearm_ris	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_forearm_slimline_21ec2f5de9e57fd19ba42f5fcb52c88c.bundle	-3709429611391494053	forearm_slimline	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_forearm_vented_22a1eb79ab9fbf6189f78955c370732f.bundle	-5113697571077969365	forearm_vented	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_forearm_wood_c56a59f9ed025a4397a92602e4e33c8a.bundle	-2504629771440211503	forearm_wood	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_foregrip_tangodown-verticalforegrip-qd1_33d46aac2c83e7eb175494f259428c51.bundle	7115527314054283227	Foregrip_TangoDown-VerticalForeGrip-QD 1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_foregrip_tangodown-verticalforegrip-qd_97019d511ee1e2429fa6209d92d5881a.bundle	-6974801280876767786	Foregrip_TangoDown-VerticalForeGrip-QD	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_frame_mat_76ea3f738026a292e789c5aedb8db48f.bundle	-3782628784584138439	Frame_MAT	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_frame_matfde_dbb56748121a15a966f48ea3915ad23a.bundle	5998695225947882939	Frame_MAT FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_frame_matgrn_404d31d025ae4f8a8ab9493f050ad5b9.bundle	196809025223224027	Frame_MAT GRN	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_fsg2_c1649cbbd9a9294767198f567f095c3b.bundle	-6767200831405214402	FSG2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_ftc_mount1_825c34c6939a01d3c4cd4509aadcb479.bundle	-8686779916150807576	ftc_mount 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_ftc_mount2_6ad694587b869245e2578f2fc9e4dfca.bundle	-8275839309084818314	ftc_mount	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_ftc_mount_532b524c5b7a417ce49136d5de4aace1.bundle	-2148531218348868755	ftc_mount	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_ftc_riser1_369c06f14d583c2b7409ffb29d6c8fc9.bundle	-8758449183375345183	ftc_riser 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_ftc_riser_aff1d7ecc809cfe815fd280097e21ae1.bundle	-5366241680457605748	ftc_riser	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_fx19blk_2a0cdef6e9cf708114fae2e9088c1307.bundle	-3591946618936315976	FX19 BLK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_fx19golden_c5d94e9fd38d1b2e5b2b9d063a3aec2d.bundle	5867382290342931526	FX19  Golden	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_fx19gry_3679366376be487a3326c2e9f22d1474.bundle	-5584974820290821637	FX19 GRY	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_fx19mcb_a7c04b71446cf88004388661b5598ab8.bundle	6889461479956771556	FX19 MCB	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_g27k_2a51072f0d025070503e6dd51a9979fb.bundle	-1302683162423442922	G27k	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_g28_23d3176c4836b236a063896a5561449e.bundle	-377893027938502464	G28	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_g28mag_e3848583a55958ad52b433cec9a6cd70.bundle	7651000780582985134	G28 Mag	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_g28magtransparent_1471fdc1d3c45ea9e929eb24c54e19d8.bundle	2742578906757732826	G28 Mag Transparent	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_g3311_d1b298effab9a37567b96ed0021545b3.bundle	-9165310791306301042	G33 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_g331_2291dfbe6579db948918da7630c2146c.bundle	1140530160216847022	G33	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_g332_d61eedb4306d873e8a1d1ad00e42c8be.bundle	-4962521111135956279	G33	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_g33_d82980f56651c0bba3f5a128196063a1.bundle	7256099320277956	G33	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_g33_fts_mount_8678b270062d39711d7cd8887dcdd0ea.bundle	-8975107775874040046	G33_FTS_Mount	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_g33_lens_12ac68e453412204581a5180feed0f68.bundle	4646607058357510157	G33_lens	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_g33_rear_glass_rt_864af981b510d57497d956151986aaa9.bundle	3854683548971274705	G33_Rear_Glass_RT	2191631582626051206	Shader Graphs/RealisticScopeEffect
weaponmodmaterials_assets_gasblock_custom-picatinnyrail-lowprofile-4teeth_40e204288526b8e55324761e6f459d7e.bundle	-8548623655039200837	Gasblock_Custom-PicatinnyRail-Lowprofile-4teeth	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gasblock_lowprofile_749a08fd386a06e142628a50b0f5e380.bundle	1628946423608310149	Gasblock_Lowprofile	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_aimpoint_11_75e5e9fd67d2704f0e16ca898fc3fec3.bundle	6293640200208319006	GBRS_Mount_Aimpoint_1 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_aimpoint_1_e2506b66fd8289f4b7c3cea481b8d81d.bundle	2355054880763047199	GBRS_Mount_Aimpoint_1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_aimpoint_21_46b6b2d2ad354f13bf6d98c44d186180.bundle	-989442244552279859	GBRS_Mount_Aimpoint_2 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_aimpoint_2_b9ada10524a78247093d546c8637fa66.bundle	553584838717283983	GBRS_Mount_Aimpoint_2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_eotech_feeb0ed10e36553e33ad3841a81b74c4.bundle	-5022802518017899645	GBRS_Mount_Eotech	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_eotechblk_12beec47dadc21a384a94005cb31133e.bundle	2339573636637816626	GBRS_Mount_Eotech BLK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_trijicon1_2be4b3437145f5ec339cea525a161f28.bundle	-8159488136110091538	GBRS_Mount_Trijicon 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrs_mount_trijicon_3b3aea2840389c917e5828b6b6fc6723.bundle	6830826931861778188	GBRS_Mount_Trijicon	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrsblk_18b6febf9e499baca39ebb11235baf3c.bundle	-1760346065279663667	gbrs blk	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gbrsfde_203aa888af1703794d16358232afed7f.bundle	779758512701465448	gbrs fde	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_geissele_sp-rof11_b593e60b6a370889a17bfd5a8b481c3d.bundle	-8878825830160393191	geissele_sp-rof 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_geissele_sp-rof1_ef11a05621f24ec173b29bb11990abc1.bundle	3369108340809815762	geissele_sp-rof 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_geissele_sp-rof2_938fbe973115fd924be0a0f5b13159e5.bundle	-5246380074334128433	geissele_sp-rof	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_geissele_sp-rof_c34b8fe03e7365996d7a816d47d2d3dc.bundle	7350970516185281333	geissele_sp-rof	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_geissele_sp301_db1f2759b0d74071957e7adefdd2fa69.bundle	-9203837242188623154	geissele_sp30 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_geissele_sp302_debbca9b608b09741d5290a8109f1036.bundle	9152680320802194204	geissele_sp30 2	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_geissele_sp341_155d3a5e5db899e839b3b86300a148b2.bundle	-930293932074056139	geissele_sp34 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_geissele_sp342_04798f3c341570fde2dffcfc2b9806a3.bundle	6398282988383107206	geissele_sp34 2	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_geisseletrigger_987eab6fabc7d02249027334c7016060.bundle	-821582759684709357	geisseleTrigger	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gen5_rear_sight_8bd71f0cd51fdd683813c49d10b67af0.bundle	4185232515872291320	Gen5_Rear_Sight	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glass_ab5818922f7cb0f9815354438099ec58.bundle	2409604065580076309	glass	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_barrel1_86ab9d5f66368dd07929bd9771070bde.bundle	8898356507825414559	GLOCK17_Barrel 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_barrel2_0a6ddc6bf3d6cdb3a4140bfd1f964fe2.bundle	904531408776960564	GLOCK17_Barrel 2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_barrel_9f197b1842d54159644ae16700dc2988.bundle	2658188077993388874	GLOCK17_Barrel	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_frame_0878c2cac92e62b07665723a670a6e24.bundle	498565473528695013	GLOCK17_Frame	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_framefde_8fc3c499889f7a7a0f82ac1963c72396.bundle	-5638114528631118668	GLOCK17_Frame FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_framegld_f7812f2c23cadd8ad3dc497bfd41a052.bundle	-6856675815885522201	GLOCK17_Frame GLD	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_framegrn_85fc3bf7908354a63ecd740f3270df75.bundle	-2292317353385090341	GLOCK17_Frame GRN	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_framered_c10c7b42698c41321fcaf2fa100df144.bundle	-8071751031746134362	GLOCK17_Frame RED	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_framewhite_e18d84f1ba2a293551e85484b667cd37.bundle	-1669091209746302912	GLOCK17_Frame WHITE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_frontsight1_9238ecfd89df872cc99ae4cbdd0a96b4.bundle	3346153779541869411	GLOCK17_FrontSight 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_frontsight_c0e6cbb18b4b761fb8e7550ee71e4ae5.bundle	3707992908007090112	GLOCK17_FrontSight	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock17_rearsight_2d3fae3f8cbade13f7d92e16533223a1.bundle	-7049548989670918295	GLOCK17_RearSight	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmodmaterials_assets_glock17_slide_c125654bfa84aaf6d710b5f6c09bd49a.bundle	-3569229013458872984	GLOCK17_Slide	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_19x_ext1_eb4bbfc23cb27063c302d61c7818d96b.bundle	135427413968000052	Glock_19x_Ext 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_19x_ext_c5ba401ef3536402ee96745b2e2f2b2b.bundle	5170386719921943530	Glock_19x_Ext	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_19x_main1_728017f58305d12c4add331e48ac9237.bundle	8868445768225351269	Glock_19x_Main 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_19x_main_b9be2f68a8c0e5db14c6d6b87b36f0dc.bundle	1770898767732826653	Glock_19x_Main	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_451_3196b41c4bedc3b8707dc42f3472df19.bundle	-3988157634788728190	Glock_45 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_45_3bc712401b11bf359141590da960759f.bundle	2962667653697331111	Glock_45	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_45_rmr_cut_slide1_b4aa051df49c929132ce4bd9a0c75c36.bundle	-4553373404350246067	Glock_45_RMR_Cut_Slide 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_45_rmr_cut_slide_68ab2414f56459a1a5f314979de5b36d.bundle	5533797207711988671	Glock_45_RMR_Cut_Slide	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_glock_45_rmr_mount_bd507bc4c04e2918f752891a80060a80.bundle	-225971394638880108	Glock_45_RMR_Mount	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gmod31_a51b2b7f2df924ab2e42cd5ec492f7e7.bundle	-1082384773417095048	GMOD3 1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_gmod3_fcfae5de7059c23add62e9b04e56f40b.bundle	7531007656956083686	GMOD3	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_goldenar15bcg_415eda0134aab2e8f9395c829b18d7e4.bundle	-8657130135500746665	goldenar15bcg	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gripblk_48cb7d1a3a05840e56eec8b82b6bd2a9.bundle	9069348463238137763	gripBLK	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gripfde_0eca7fb98cc827e928b9847de4a36e3c.bundle	8877374001513268902	gripFDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_gripmc_63945da168fc763d05f715ce2bf9c9b3.bundle	456828395103611501	gripMC	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_hamr_e73a0f0a2133037eec93d89980052d35.bundle	-2519127931806898447	hamr	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_handguard1_263dbf9db874ee9dbc23a81b4158da51.bundle	6641311452961983521	Handguard.002 1	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_handguard2_8c9e82084da796866c97f9d2f79f683d.bundle	1049162167269308930	Handguard.002	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_handguard_1011_fde1cbcfc2bc180ade233272a92295e2.bundle	-4334765779418453772	handguard_10 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_handguard_101_5da576485db2353ff5a9ce14be4d923d.bundle	-4800212346374131078	handguard_10	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_handguard_10_60fd55a6fca84b81e41914b135d28625.bundle	2821633212660645866	handguard_10	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_handguard_10_sd1_3252ef94419b726c3c5a5a0b317ffe2a.bundle	2027423992554872983	handguard_10_sd 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_handguard_10_sd2_5cf091186ae77e4f0a8aa274f89df5f6.bundle	-3527542577085071525	handguard_10_sd	-8225816520607640240	MilkShaders/UERemap
